,stuid,fname,lname,address,city,state,hphone,dob,ssn,grade,schoolassignment,deviceassignment
313605,313605,Elizabeth,Mcguire,37553 Abigail Wells Road,West Garyton,MD,+12025550105,2007-01-19,064-95-8256,8,4,746c9a
313606,313606,Sean,Bauer,8026 Stacie Inlet Corner,West Garyton,MD,+12025550105,2003-12-20,615-64-3120,11,56,1af052
313607,313607,James,Stewart,840 Dawn Island Motorway,West Garyton,MD,+12025550191,2009-09-15,008-25-2345,5,1,247bfb
313608,313608,Teresa,Wilson,28225 Delgado Lodge Hollow,West Garyton,MD,+12025550188,2005-07-18,843-66-2482,9,92,271b2e
313609,313609,Phillip,Chan,75634 Meadows Track Mountain,West Garyton,MD,+12025550191,2006-08-22,716-95-1275,8,4,827b81
313610,313610,Dustin,Barton,29144 Evans Islands Glen,West Garyton,MD,+12025550137,2010-01-05,087-23-6426,5,4,2ac2b8
313611,313611,Tiffany,Flynn,54994 Curtis Loop Mission,West Garyton,MD,+12025550191,2013-01-10,887-86-9257,2,15,16430b
313612,313612,Leslie,Smith,2620 Eric Manor Crossroad,West Garyton,MD,+12025550105,2011-06-14,655-33-4132,3,13,2b66f4
313613,313613,Eric,Ford,31679 Charles Shore Oval,West Garyton,MD,+12025550191,2010-10-07,596-06-5309,4,13,f67acc
313614,313614,Julie,Hines,01561 Flores Lights Shores,West Garyton,MD,+12025550188,2008-09-19,052-96-3254,6,8,426407
313615,313615,Christopher,Duncan,0229 Higgins Station Junction,West Garyton,MD,+12025550187,2007-05-29,642-12-7018,7,3,905157
313616,313616,Troy,Hunt,879 Cody Causeway Expressway,West Garyton,MD,+12025550124,2010-02-01,708-34-8700,5,4,37637c
313617,313617,Christopher,Hunt,37922 Tiffany Extension Lodge,West Garyton,MD,+12025550191,2010-03-22,124-33-9658,5,1,f22455
313618,313618,Anna,Jennings,983 Michael Plaza Causeway,West Garyton,MD,+12025550105,2013-12-09,303-68-1563,1,13,42ff20
313619,313619,Brian,Moore,561 Brittany Hills Way,West Garyton,MD,+12025550124,2011-09-29,116-67-2369,3,8,d72047
313620,313620,Sarah,Beard,63370 Amanda Bypass Cape,West Garyton,MD,+12025550188,2009-02-15,119-73-9560,6,0,607a86
313621,313621,Tracy,Cowan,812 Carpenter Parkways Court,West Garyton,MD,+12025550137,2010-05-31,507-69-2236,4,6,4516f1
313622,313622,Julie,Nelson,0435 Griffin Points Keys,West Garyton,MD,+12025550188,2012-10-30,511-81-9385,2,1,b08e55
313623,313623,Luis,Hernandez,882 Williams Knolls Trail,West Garyton,MD,+12025550137,2010-07-03,203-43-5543,4,6,75d802
313624,313624,David,Davis,744 Mark Hollow Streets,West Garyton,MD,+12025550188,2009-11-12,458-63-5623,5,10,7731ff
313625,313625,Stephen,Snow,44556 Theodore Drives Rest,West Garyton,MD,+12025550124,2012-01-06,438-03-4703,3,13,31f29d
313626,313626,Brandy,Nelson,0257 Rebecca Parks Parks,West Garyton,MD,+12025550124,2012-09-24,130-29-0293,2,7,c52796
313627,313627,Christopher,Curry,732 Alexis Forges Wall,West Garyton,MD,+12025550137,2005-04-28,847-12-7195,10,90,ffa0f0
313628,313628,Lisa,Cooley,00566 Philip Mountains Route,West Garyton,MD,+12025550137,2013-01-26,091-34-7232,2,11,6e2bb1
313629,313629,Sarah,Sparks,7762 Lorraine Flats Vista,West Garyton,MD,+12025550188,2012-10-10,522-38-2575,2,15,911815
313630,313630,Felicia,Rowe,4156 Cruz Throughway Lane,West Garyton,MD,+12025550105,2013-06-07,840-24-9412,1,5,8a2b6c
313631,313631,Kendra,Hoffman,061 Flores Road Courts,West Garyton,MD,+12025550191,2003-03-15,382-67-1687,12,49,1f485c
313632,313632,Diane,Middleton,65972 Lane Fields Brook,West Garyton,MD,+12025550191,2003-08-28,627-83-6711,11,49,00e1de
313633,313633,Michelle,Pham,531 Nicholas Manor Fork,West Garyton,MD,+12025550187,2006-11-16,874-96-2305,8,14,ba5e37
313634,313634,Eric,Gonzalez,76001 Cantu Rest Village,West Garyton,MD,+12025550191,2009-08-13,307-33-1448,5,13,97c1ea
313635,313635,Michelle,Lopez,6219 Smith Spring Stream,West Garyton,MD,+12025550105,2013-05-05,205-48-5237,1,2,f15ec2
313636,313636,Andrea,Gomez,657 Allen Drive Summit,West Garyton,MD,+12025550124,2007-07-14,216-81-1656,7,5,b9bbe3
313637,313637,Christine,Wilkerson,270 Troy Track Hills,West Garyton,MD,+12025550137,2003-09-20,677-73-3702,11,76,366a24
313638,313638,Adam,Roberson,9002 Kenneth Canyon Hollow,West Garyton,MD,+12025550187,2005-08-16,828-58-6283,9,62,6d9e73
313639,313639,Wesley,Rodriguez,899 Phillips Cove Island,West Garyton,MD,+12025550124,2004-07-16,688-11-7642,10,49,650b41
313640,313640,Keith,Carter,356 Montes Rapid Islands,West Garyton,MD,+12025550105,2012-08-31,174-78-1278,2,11,a2df66
313641,313641,John,Anderson,21871 Brett Path Knoll,West Garyton,MD,+12025550124,2009-07-17,186-80-9644,5,10,8ea65a
313642,313642,Crystal,Taylor,5034 Brandon Streets Islands,West Garyton,MD,+12025550187,2010-04-18,262-19-2713,5,5,61841e
313643,313643,Mario,Delacruz,908 Ramirez Inlet Square,West Garyton,MD,+12025550188,2012-06-03,820-27-1975,2,13,61d474
313644,313644,Evan,Collins,61672 Glass Isle Harbors,West Garyton,MD,+12025550187,2011-01-29,739-46-0514,4,7,bec73b
313645,313645,Richard,Williams,3213 Alvarez Causeway Centers,West Garyton,MD,+12025550124,2008-01-31,820-73-4313,7,11,9e0f92
313646,313646,William,Garrett,298 Mcdonald Extensions Crossing,West Garyton,MD,+12025550191,2002-12-05,337-09-8919,12,68,a9ff0b
313647,313647,Daniel,Edwards,1036 Caleb Manor Street,West Garyton,MD,+12025550187,2002-05-29,704-08-3141,12,98,29f4b9
313648,313648,Joseph,Smith,154 Fernandez Expressway Ridges,West Garyton,MD,+12025550188,2005-10-06,683-39-3136,9,61,be894e
313649,313649,Casey,Martinez,3761 Caroline Union Ferry,West Garyton,MD,+12025550105,2012-12-20,688-40-9905,2,0,4ffe26
313650,313650,Herbert,Woods,40225 James Grove Harbors,West Garyton,MD,+12025550105,2003-11-26,275-92-2453,11,50,eaeeb9
313651,313651,Christopher,Torres,1467 John Glen Street,West Garyton,MD,+12025550105,2013-07-27,204-45-8479,1,11,92bcb2
313652,313652,Brianna,Jones,754 Joyce Plains Common,West Garyton,MD,+12025550124,2007-04-12,607-45-3826,8,5,c25fb0
313653,313653,Traci,Dickerson,820 Tracy Springs Manors,West Garyton,MD,+12025550187,2011-05-14,731-98-2577,3,13,21ae8f
313654,313654,Rebecca,Weiss,91333 Skinner Springs Bridge,West Garyton,MD,+12025550137,2012-06-24,036-57-5086,2,3,45eec3
313655,313655,Misty,Martinez,7307 Diane Points Causeway,West Garyton,MD,+12025550137,2005-01-22,186-98-4550,10,93,f7a845
313656,313656,Tracey,Pham,922 Smith Land Centers,West Garyton,MD,+12025550105,2005-04-13,522-88-0679,10,105,790038
313657,313657,Kevin,Rosales,3073 Cantu Locks Spring,West Garyton,MD,+12025550191,2009-03-30,407-87-2109,6,3,67b622
313658,313658,Andrea,Wilson,31047 Melinda Brooks Knoll,West Garyton,MD,+12025550191,2007-11-07,668-54-3251,7,9,77c101
313659,313659,Melissa,Olson,324 Sweeney Cove Ferry,West Garyton,MD,+12025550191,2007-09-01,258-63-5149,7,1,833903
313660,313660,Michaela,Mendez,13875 Gonzalez Ports Valley,West Garyton,MD,+12025550188,2011-09-22,853-06-3761,3,13,2fb32f
313661,313661,Jerry,Davila,9551 Stevens Mall Drive,West Garyton,MD,+12025550105,2010-12-28,095-13-1655,4,8,a41a29
313662,313662,Nicholas,Smith,307 Pollard Court Square,West Garyton,MD,+12025550105,2008-11-02,388-21-6003,6,10,4a040f
313663,313663,Nicole,Baird,89078 Sanchez Lake Prairie,West Garyton,MD,+12025550191,2011-02-20,042-06-1307,4,8,c5ca18
313664,313664,Rebecca,Holloway,97838 Peters Mall Glen,West Garyton,MD,+12025550137,2005-10-29,610-70-3101,9,112,fe0fa4
313665,313665,Benjamin,Fowler,694 Julia Spur Circles,West Garyton,MD,+12025550137,2013-01-29,036-95-8299,2,15,55ecb2
313666,313666,Lisa,Cooper,627 Paul Loop Ranch,West Garyton,MD,+12025550187,2011-06-02,664-86-1609,3,11,0ce868
313667,313667,Austin,Chaney,704 Ramsey Field Rapid,West Garyton,MD,+12025550187,2005-02-07,360-01-2709,10,64,3c1629
313668,313668,Joshua,Cruz,4695 Anthony Motorway Springs,West Garyton,MD,+12025550187,2013-01-02,831-68-9470,2,8,9cdaaa
313669,313669,James,Price,0996 Raymond Lake Dale,West Garyton,MD,+12025550191,2012-12-28,546-50-4751,2,7,dcc2e2
313670,313670,John,Nielsen,63182 Ball Meadow Parks,West Garyton,MD,+12025550105,2011-09-16,389-24-8790,3,5,56314a
313671,313671,Steven,Gonzalez,446 Fuller Flat Islands,West Garyton,MD,+12025550191,2009-09-24,143-88-8502,5,12,153188
313672,313672,Cassandra,Morris,981 Turner Drives Loop,West Garyton,MD,+12025550191,2008-09-19,550-73-4307,6,0,04a3b9
313673,313673,Melissa,Tran,2034 Todd River Hills,West Garyton,MD,+12025550105,2014-04-07,671-57-1162,1,15,b314f2
313674,313674,Nicholas,Mueller,82292 Hammond Path Manors,West Garyton,MD,+12025550137,2007-01-05,534-57-8516,8,12,ac0848
313675,313675,Tamara,Williams,312 Thomas Crossing Lock,West Garyton,MD,+12025550124,2009-05-03,773-59-4996,5,3,37b78a
313676,313676,Thomas,Ortega,28685 Tamara Pass Mall,West Garyton,MD,+12025550105,2011-05-04,466-91-5058,3,11,fe9a80
313677,313677,Rebecca,Johnson,119 Rose Camp Parkway,West Garyton,MD,+12025550124,2014-04-17,547-93-6060,1,8,33c3ff
313678,313678,Monica,Thomas,334 Haley Courts Hill,West Garyton,MD,+12025550188,2007-02-18,241-44-3938,8,3,361cfb
313679,313679,Michael,Garcia,686 Angel Plaza Springs,West Garyton,MD,+12025550124,2014-03-02,591-16-2751,1,1,6fc3aa
313680,313680,Tiffany,Mclaughlin,909 Bradley Divide Valley,West Garyton,MD,+12025550137,2008-06-07,076-02-3704,6,0,52ac2f
313681,313681,Ann,Phillips,000 Wilson Harbor Crossing,West Garyton,MD,+12025550105,2005-05-30,150-64-9780,9,48,becaf5
313682,313682,Lisa,Harrell,7605 Anthony Shores Camp,West Garyton,MD,+12025550124,2003-06-12,438-61-7834,11,60,5c23e0
313683,313683,Nancy,White,2933 Hall Lights Alley,West Garyton,MD,+12025550137,2005-05-11,774-65-4172,9,55,e0fbdc
313684,313684,Jacob,Dyer,28148 Peter Village Crossroad,West Garyton,MD,+12025550137,2009-06-29,467-11-4699,5,5,72744d
313685,313685,Mark,Griffith,914 Webb Creek Tunnel,West Garyton,MD,+12025550124,2009-03-16,089-57-2390,6,3,a261ef
313686,313686,Andrea,Melton,2867 Christopher Crescent Skyway,West Garyton,MD,+12025550188,2005-05-19,225-45-9437,9,105,6b0240
313687,313687,Jennifer,Hoffman,1312 Garrett Coves Radial,West Garyton,MD,+12025550187,2013-07-17,132-08-1846,1,14,076ff8
313688,313688,Charles,Jennings,44809 Riley Neck Estates,West Garyton,MD,+12025550124,2013-06-11,168-15-3878,1,0,3f586e
313689,313689,Joel,Dunlap,5962 Schwartz Mount Rue,West Garyton,MD,+12025550188,2006-10-30,777-63-0265,8,12,b72b1d
313690,313690,Anthony,Nelson,496 Price Summit Mount,West Garyton,MD,+12025550187,2012-04-03,012-62-8474,3,5,ab1c3e
313691,313691,Teresa,Lozano,2766 Vanessa Dale Mountains,West Garyton,MD,+12025550105,2010-12-25,108-69-2831,4,13,55a770
313692,313692,Courtney,Shaw,97427 Howell Centers Loaf,West Garyton,MD,+12025550191,2002-08-11,399-78-1187,12,69,38ba00
313693,313693,Tina,Giles,098 Gray Mews Mountain,West Garyton,MD,+12025550187,2007-08-08,028-03-8560,7,0,d05842
313694,313694,Ronnie,Munoz,06984 Aguirre Isle Fort,West Garyton,MD,+12025550187,2006-09-30,896-51-9743,8,6,2f2271
313695,313695,Lance,Randall,039 Taylor Heights Station,West Garyton,MD,+12025550191,2004-01-07,394-82-0270,11,78,893d81
313696,313696,James,Williams,204 Lori Trafficway Forge,West Garyton,MD,+12025550124,2013-09-26,854-15-4385,1,9,5e4b70
313697,313697,James,Pittman,96980 Timothy Passage Overpass,West Garyton,MD,+12025550187,2013-05-10,817-88-0651,1,1,9f438c
313698,313698,Evan,Garrett,22270 Singleton Dale Bridge,West Garyton,MD,+12025550105,2008-12-20,249-04-2187,6,14,89f39e
313699,313699,Heather,Long,883 William Club Point,West Garyton,MD,+12025550187,2008-08-24,595-70-9483,6,11,4b3a36
313700,313700,Jason,Walters,605 Freeman Isle Pines,West Garyton,MD,+12025550137,2009-06-23,740-46-8620,5,12,5f4556
313701,313701,Kyle,Atkinson,19240 Michelle Bridge Crossroad,West Garyton,MD,+12025550187,2013-05-25,111-14-5298,1,15,837a91
313702,313702,Michelle,Murray,35818 Angela Turnpike Loop,West Garyton,MD,+12025550188,2012-01-18,077-25-7322,3,15,6b4a29
313703,313703,Diana,Lopez,9436 Austin Tunnel Isle,West Garyton,MD,+12025550105,2014-04-26,551-17-7683,1,4,6ca242
313704,313704,Tyrone,Gibson,00348 Mathis Inlet Road,West Garyton,MD,+12025550187,2006-01-09,260-14-8974,9,60,e264b5
313705,313705,Donald,Patel,079 Clarke Viaduct Mission,West Garyton,MD,+12025550137,2013-02-03,616-17-3345,2,5,ac3046
313706,313706,Heidi,Ochoa,146 Adams Vista Shoals,West Garyton,MD,+12025550137,2008-03-31,490-16-2043,7,1,33cec5
313707,313707,Gregory,Anderson,4657 Hill Pass Stream,West Garyton,MD,+12025550137,2003-09-26,824-91-3950,11,99,08a0e4
313708,313708,Justin,Norris,82204 Nicole Freeway Plains,West Garyton,MD,+12025550137,2002-09-24,243-53-0170,12,69,f5fcfa
313709,313709,Robert,Smith,291 Woods Views Course,West Garyton,MD,+12025550188,2012-11-14,459-77-6052,2,6,6f0c72
313710,313710,Michael,Lopez,13949 Amy Freeway Turnpike,West Garyton,MD,+12025550137,2008-09-09,654-17-6039,6,2,d481ef
313711,313711,Jessica,Moore,2150 Mary Ridge Vista,West Garyton,MD,+12025550191,2006-07-04,361-45-9450,8,10,ec7233
313712,313712,Scott,Gilmore,5660 Ford Field Crossroad,West Garyton,MD,+12025550105,2012-08-20,554-23-7523,2,0,3e8f88
313713,313713,Michelle,Sanchez,586 Collins Squares Lock,West Garyton,MD,+12025550105,2012-11-22,399-31-5671,2,15,218d5c
313714,313714,Brittany,Gonzalez,5126 Moore Rue Summit,West Garyton,MD,+12025550191,2010-11-24,809-11-0204,4,2,f948dc
313715,313715,Christopher,Dean,673 Smith Hills Unions,West Garyton,MD,+12025550188,2006-10-06,477-52-7680,8,11,3995f4
313716,313716,April,Fisher,856 Yates Squares Island,West Garyton,MD,+12025550137,2008-08-06,623-10-0938,6,15,a4ed79
313717,313717,Brandon,Gordon,0746 Peters Extensions Mount,West Garyton,MD,+12025550187,2010-01-30,713-38-1080,5,6,be4470
313718,313718,Tonya,Warren,5766 Rodney Grove Row,West Garyton,MD,+12025550187,2006-02-09,663-80-7563,9,48,b092bd
313719,313719,Erika,Moreno,31210 Mark Shoal Squares,West Garyton,MD,+12025550187,2003-02-19,676-65-9147,12,104,100520
313720,313720,Nathan,Estrada,09517 Ricky Course Skyway,West Garyton,MD,+12025550137,2003-01-31,157-43-8169,12,63,ba4075
313721,313721,John,Castro,4230 Christian Circles Mountains,West Garyton,MD,+12025550137,2005-12-08,054-32-5459,9,60,4634d2
313722,313722,Michael,Chavez,005 Williams Fork Way,West Garyton,MD,+12025550124,2006-09-22,099-99-0024,8,3,0d80b6
313723,313723,Amy,Thomas,135 Jeremiah Ferry Lodge,West Garyton,MD,+12025550191,2013-08-02,363-20-0195,1,0,7b199e
313724,313724,Amanda,Perkins,34411 Simpson Mills Rapid,West Garyton,MD,+12025550191,2008-07-08,625-72-5211,6,14,4f6116
313725,313725,Ricky,Harrison,187 Meza Crest Union,West Garyton,MD,+12025550188,2011-01-16,291-15-2911,4,4,73d6c9
313726,313726,Alicia,Estrada,7772 Burton Loaf Greens,West Garyton,MD,+12025550187,2002-10-07,538-41-0646,12,77,cf1ff6
313727,313727,Lisa,Davis,291 Kelly Path Walks,West Garyton,MD,+12025550137,2002-10-30,742-69-7235,12,75,001b68
313728,313728,Richard,Hill,5675 Rodriguez Forks Isle,West Garyton,MD,+12025550137,2004-02-08,346-20-1937,11,107,203634
313729,313729,Larry,Haney,047 Cox Meadow Corner,West Garyton,MD,+12025550137,2005-04-16,386-34-6230,10,68,9eef5a
313730,313730,Rachel,Phillips,264 Taylor Branch Drives,West Garyton,MD,+12025550105,2011-04-02,503-39-3562,4,7,3395d3
313731,313731,Alexander,Flores,863 Brooke Mission Skyway,West Garyton,MD,+12025550188,2003-06-27,627-77-8928,11,81,0146b0
313732,313732,Jose,Day,06473 Debra Shores Rapid,West Garyton,MD,+12025550188,2009-12-23,709-55-6441,5,5,80ecad
313733,313733,Jennifer,Martin,516 Sanchez Mountain Crest,West Garyton,MD,+12025550124,2002-08-20,233-51-6220,12,108,a06a5c
313734,313734,Emily,Adams,108 Andre Stream Bypass,West Garyton,MD,+12025550124,2013-11-25,153-71-4617,1,13,38560f
313735,313735,Ellen,Spencer,92652 Melvin Curve Islands,West Garyton,MD,+12025550188,2010-04-08,886-49-5829,5,1,395bdd
313736,313736,Nathan,Sparks,77544 Romero Mountains Viaduct,West Garyton,MD,+12025550137,2003-12-17,209-90-4060,11,104,9ea848
313737,313737,Daniel,Cross,73858 Anthony Drive Neck,West Garyton,MD,+12025550124,2002-08-20,542-77-3898,12,114,26acef
313738,313738,Michael,Kelley,454 Downs Port Shoals,West Garyton,MD,+12025550188,2009-09-11,534-03-3608,5,7,30f5bd
313739,313739,Amber,Robinson,745 Jonathan Rue Isle,West Garyton,MD,+12025550191,2012-04-20,698-05-6691,3,13,258ed8
313740,313740,Kerri,Jackson,95949 Higgins Place Knolls,West Garyton,MD,+12025550187,2006-04-15,850-08-5597,9,80,ff6cf6
313741,313741,Phillip,Walsh,7935 White Plaza Alley,West Garyton,MD,+12025550191,2007-11-25,144-04-3167,7,10,0cf350
313742,313742,Sarah,Williams,146 Swanson Ferry Brooks,West Garyton,MD,+12025550191,2008-01-14,328-99-5315,7,1,6d312d
313743,313743,Charles,Bates,05480 Michelle Alley Fords,West Garyton,MD,+12025550191,2005-09-28,572-01-2732,9,85,8b3bfd
313744,313744,Angela,Vazquez,27909 Shelby Underpass Expressway,West Garyton,MD,+12025550137,2005-01-02,832-16-4859,10,90,47f313
313745,313745,Daniel,Glass,7356 Erica Brooks Knolls,West Garyton,MD,+12025550124,2013-10-25,152-54-7312,1,12,0efae4
313746,313746,Kimberly,Anderson,982 Hodges Garden Orchard,West Garyton,MD,+12025550188,2005-03-31,240-16-1927,10,65,3c0fa3
313747,313747,Ashlee,Carpenter,994 Stephanie Squares Stream,West Garyton,MD,+12025550187,2013-05-03,636-82-9486,1,15,0d6bef
313748,313748,Kyle,Wilson,051 Patterson Neck Plaza,West Garyton,MD,+12025550188,2004-09-14,449-52-6152,10,52,60dcd7
313749,313749,James,Sandoval,1756 Michael Place Trafficway,West Garyton,MD,+12025550137,2002-08-17,696-04-9698,12,82,290de1
313750,313750,George,Martinez,728 Michael Trail Spring,West Garyton,MD,+12025550191,2002-05-08,629-62-6029,12,55,17d10d
313751,313751,Micheal,Nelson,7826 Lance Village Neck,West Garyton,MD,+12025550187,2006-04-19,430-64-5393,9,94,b00cc6
313752,313752,Bethany,Mckee,06393 Leah Stream Club,West Garyton,MD,+12025550105,2008-11-15,703-69-7795,6,9,15919d
313753,313753,Julie,Wells,334 Williams Inlet Coves,West Garyton,MD,+12025550124,2003-02-24,124-67-3836,12,86,1cbcb9
313754,313754,Paul,Khan,7255 Pace Drives Shoals,West Garyton,MD,+12025550124,2005-01-15,173-97-7807,10,91,84f624
313755,313755,Sharon,Singh,27562 Gabriel Summit Plaza,West Garyton,MD,+12025550124,2010-07-10,717-40-2918,4,10,54c4e8
313756,313756,James,Reyes,99576 Simpson Crossroad Courts,West Garyton,MD,+12025550188,2003-05-07,875-83-0269,11,72,dd42b0
313757,313757,Melissa,Marks,01506 Wilson Union Plaza,West Garyton,MD,+12025550105,2004-10-01,343-34-5229,10,108,399187
313758,313758,Jennifer,Johnson,71463 Woods Turnpike Valleys,West Garyton,MD,+12025550191,2004-05-13,853-94-2351,10,77,3545ef
313759,313759,Dawn,Blevins,955 Martinez Burgs Oval,West Garyton,MD,+12025550105,2002-10-20,784-33-3835,12,62,143850
313760,313760,Kathy,Cook,379 Jerry Shore Corners,West Garyton,MD,+12025550124,2005-07-18,881-53-4174,9,68,f70d4e
313761,313761,Jack,Haney,777 Allison Isle Road,West Garyton,MD,+12025550124,2003-02-28,679-54-9815,12,79,4ffff8
313762,313762,Austin,Lane,56131 Gregory Port Views,West Garyton,MD,+12025550191,2005-12-12,514-43-4827,9,108,fe926e
313763,313763,Jennifer,Allen,428 Bailey Isle Rest,West Garyton,MD,+12025550188,2012-04-08,348-55-7367,3,14,488f33
313764,313764,Christopher,Wright,8505 Jessica Plains Land,West Garyton,MD,+12025550105,2007-03-21,027-27-1769,8,6,1dd5ab
313765,313765,Jacqueline,Cooper,4467 Adam Greens Dam,West Garyton,MD,+12025550191,2007-12-07,040-96-5890,7,6,e87bce
313766,313766,Derek,Mcfarland,6103 Graves Point Groves,West Garyton,MD,+12025550137,2009-02-04,690-23-2095,6,12,3e1822
313767,313767,Krystal,Nelson,176 Summer Cape Plaza,West Garyton,MD,+12025550105,2004-12-07,482-22-9401,10,75,35d9b7
313768,313768,Shelby,Cherry,98324 Dustin Squares Canyon,West Garyton,MD,+12025550187,2009-05-18,234-55-6705,5,9,0dc440
313769,313769,Justin,Parker,8197 Johnson Center Overpass,West Garyton,MD,+12025550187,2008-06-01,494-69-0650,6,10,8529aa
313770,313770,Melissa,Neal,3057 Elizabeth Flats Meadows,West Garyton,MD,+12025550137,2012-02-06,611-40-7295,3,7,ea1e62
313771,313771,Samantha,Butler,4465 Anthony Mill Ford,West Garyton,MD,+12025550191,2005-07-26,554-51-2950,9,68,40c504
313772,313772,Leslie,Parker,589 Johnson Pine Lodge,West Garyton,MD,+12025550105,2003-10-04,286-01-1464,11,77,05aaa4
313773,313773,Vanessa,Torres,79031 Nicole Crossroad Circles,West Garyton,MD,+12025550188,2009-02-07,390-15-9428,6,13,c3aa44
313774,313774,Robert,Thomas,01118 Murray Pass Shores,West Garyton,MD,+12025550191,2008-08-17,887-06-9984,6,12,a1beb6
313775,313775,Sarah,Johnson,9013 Leonard Junctions Wall,West Garyton,MD,+12025550137,2012-09-22,230-90-5522,2,7,507da5
313776,313776,Andrew,Andrews,5003 Myers Shores Club,West Garyton,MD,+12025550188,2007-06-19,486-68-1308,7,15,83524b
